industry_demand,allBidQuantity,allCurrentSOC,price
22.47,0.0,640.98,24.32
22.38,0.0,618.6,24.56
22.32,0.0,596.28,23.84
22.44,0.0,573.8399999999999,24.92
22.44,0.0,551.3999999999999,24.27
22.48,0.0,528.9199999999998,25.0
22.53,0.0,506.3899999999999,23.92
22.81,0.0,483.57999999999987,25.3
23.01,0.0,460.5699999999999,24.42
23.34,0.0,437.2299999999999,26.59
23.78,0.0,413.44999999999993,24.56
24.19,0.0,389.25999999999993,26.65
24.44,0.0,364.81999999999994,24.53
24.64,0.0,340.17999999999995,25.18
24.78,0.0,315.4,24.65
24.82,0.0,290.58,25.3
24.8,0.0,265.78,24.53
24.67,0.0,241.10999999999999,25.3
24.46,0.0,216.64999999999998,24.27
24.44,0.0,192.20999999999998,25.18
24.17,0.0,168.04,23.84
24.01,0.0,144.03,24.92
23.77,0.0,120.25999999999999,23.81
23.29,0.0,96.96999999999998,24.56
22.8,0.0,74.16999999999999,23.66
22.41,0.0,51.75999999999999,23.84
22.03,100.0,129.73,21.72
21.82,0.0,107.91,23.73
21.73,0.0,86.17999999999999,21.76
21.49,0.0,64.69,23.68
21.43,0.0,43.26,22.06
21.63,0.0,21.63,24.43
21.44,42.17,42.36,19.65
21.18,0.0,21.18,23.84
20.89,40.89,41.18,19.39
20.59,0.0,20.59,23.68
20.31,39.58,39.86,19.28
19.93,0.0,19.93,22.06
19.55,38.1,38.48,19.01
19.24,0.0,19.24,19.01
18.88,54.519999999999996,54.879999999999995,17.89
18.48,0.0,36.4,17.89
18.2,0.0,18.2,17.89
17.89,51.639999999999844,51.94999999999985,17.89
17.72,100.0,134.22999999999985,16.84
17.48,100.0,216.74999999999986,13.3
17.34,100.0,299.40999999999985,13.19
17.28,0.0,282.1299999999998,19.39
17.14,100.0,364.98999999999984,17.78
17.04,0.0,347.9499999999998,19.88
17.02,100.0,430.92999999999984,17.78
16.94,0.0,413.98999999999984,21.74
16.95,100.0,497.03999999999985,15.94
16.96,100.0,580.0799999999998,17.19
16.86,100.0,663.2199999999998,13.18
16.91,100.0,746.3099999999998,13.09
16.89,100.0,829.4199999999998,13.88
16.95,0.0,812.4699999999998,21.74
16.86,100.0,895.6099999999998,15.94
16.88,100.0,978.7299999999998,17.23
16.75,100.0,1061.9799999999998,15.94
16.65,100.0,1145.3299999999997,17.23
16.5,100.0,1228.8299999999997,15.94
16.3,100.0,1312.5299999999997,13.03
16.38,0.0,1296.1499999999996,23.32
16.48,100.0,1379.6699999999996,17.59
16.63,0.0,1363.0399999999995,22.06
16.78,100.0,1446.2599999999995,17.59
16.9,0.0,1429.3599999999994,19.01
17.28,0.0,1412.0799999999995,23.72
17.57,0.0,1394.5099999999995,23.87
17.83,0.0,1376.6799999999996,23.72
18.1,0.0,1358.5799999999997,24.57
18.32,0.0,1340.2599999999998,23.85
18.6,0.0,1321.6599999999999,24.8
19.07,0.0,1302.59,24.57
19.4,0.0,1283.1899999999998,25.07
19.77,0.0,1263.4199999999998,24.8
20.07,0.0,1243.35,25.0
20.42,0.0,1222.9299999999998,24.6
20.72,0.0,1202.2099999999998,24.91
20.95,0.0,1181.2599999999998,24.68
21.32,0.0,1159.9399999999998,26.61
21.58,0.0,1138.36,24.68
21.96,0.0,1116.3999999999999,27.3
22.34,0.0,1094.06,25.0
22.33,0.0,1071.73,27.56
22.29,0.0,1049.44,24.57
22.22,0.0,1027.22,27.04
22.05,0.0,1005.17,24.46
21.81,0.0,983.36,24.91
21.66,0.0,961.7,24.31
21.49,0.0,940.21,24.37
21.42,0.0,918.7900000000001,24.2
21.15,0.0,897.6400000000001,23.87
21.1,0.0,876.5400000000001,24.57
20.96,0.0,855.58,23.87
20.81,0.0,834.7700000000001,24.27
20.62,0.0,814.1500000000001,23.87
20.82,0.0,793.33,24.31
20.81,0.0,772.5200000000001,24.31
20.92,0.0,751.6000000000001,24.32
20.94,0.0,730.6600000000001,24.31
21.12,0.0,709.5400000000001,24.57
21.37,0.0,688.1700000000001,24.65
21.83,0.0,666.34,24.88
22.39,0.0,643.95,24.95
22.97,0.0,620.98,26.42
23.12,0.0,597.86,25.18
23.47,0.0,574.39,25.3
23.65,0.0,550.74,25.18
23.86,0.0,526.88,25.18
23.74,0.0,503.14,25.12
23.67,0.0,479.46999999999997,25.12
23.63,0.0,455.84,25.0
23.55,0.0,432.28999999999996,25.17
23.33,0.0,408.96,24.65
23.11,0.0,385.84999999999997,24.57
22.95,0.0,362.9,24.6
22.89,0.0,340.01,24.68
22.51,0.0,317.5,23.87
22.14,0.0,295.36,24.57
21.77,0.0,273.59000000000003,23.71
21.87,0.0,251.72000000000003,24.95
21.75,0.0,229.97000000000003,23.68
21.57,0.0,208.40000000000003,24.57
21.65,0.0,186.75000000000003,23.73
22.01,0.0,164.74000000000004,27.39
21.74,0.0,143.00000000000003,23.68
21.3,0.0,121.70000000000002,24.57
21.01,0.0,100.69000000000001,21.74
20.7,0.0,79.99000000000001,24.46
20.51,0.0,59.480000000000004,19.63
20.14,0.0,39.34,23.87
19.67,0.0,19.67,19.39
19.54,100.0,80.46000000000001,23.68
19.17,100.0,161.29000000000002,20.58
18.94,100.0,242.35000000000002,22.16
18.78,100.0,323.57000000000005,19.38
18.52,100.0,405.05000000000007,22.11
18.42,100.0,486.63000000000005,19.33
18.3,100.0,568.33,22.06
18.11,100.0,650.22,19.28
17.97,100.0,732.25,19.28
17.85,100.0,814.4,21.74
17.83,100.0,896.5699999999999,18.94
17.84,100.0,978.7299999999999,22.0
17.83,100.0,1060.8999999999999,18.94
17.84,100.0,1143.06,23.21
17.84,100.0,1225.22,19.33
17.93,100.0,1307.29,23.32
18.19,100.0,1389.1,23.66
18.39,100.0,1470.7099999999998,23.73
18.53,100.0,1552.1799999999998,23.73
18.76,100.0,1633.4199999999998,24.02
19.23,100.0,1714.1899999999998,24.62
19.47,100.0,1794.7199999999998,24.73
19.94,100.0,1874.7799999999997,24.95
20.39,100.0,1954.3899999999996,25.12
21.27,100.0,2033.1199999999997,27.79
22.13,0.0,2010.9899999999996,28.46
22.75,0.0,1988.2399999999996,28.46
23.16,0.0,1965.0799999999995,31.54
24.01,0.0,1941.0699999999995,34.34
24.62,0.0,1916.4499999999996,35.13
25.22,0.0,1891.2299999999996,38.36
25.75,0.0,1865.4799999999996,38.21
26.1,0.0,1839.3799999999997,38.95
26.39,0.0,1812.9899999999996,39.47
26.5,0.0,1786.4899999999996,38.57
26.69,0.0,1759.7999999999995,39.47
26.79,0.0,1733.0099999999995,40.38
26.97,0.0,1706.0399999999995,39.47
27.14,0.0,1678.8999999999994,37.54
27.23,0.0,1651.6699999999994,34.46
27.35,0.0,1624.3199999999995,34.43
27.42,0.0,1596.8999999999994,36.03
27.48,0.0,1569.4199999999994,36.03
27.65,0.0,1541.7699999999993,38.36
27.71,0.0,1514.0599999999993,36.03
28.06,0.0,1485.9999999999993,40.81
28.23,0.0,1457.7699999999993,38.36
28.29,0.0,1429.4799999999993,40.81
28.21,0.0,1401.2699999999993,38.36
28.17,0.0,1373.0999999999992,39.47
28.11,0.0,1344.9899999999993,39.47
28.09,0.0,1316.8999999999994,39.72
28.02,0.0,1288.8799999999994,40.81
27.91,0.0,1260.9699999999993,38.36
27.71,0.0,1233.2599999999993,38.57
27.48,0.0,1205.7799999999993,37.71
27.42,0.0,1178.3599999999992,38.36
27.29,0.0,1151.0699999999993,34.49
27.21,0.0,1123.8599999999992,37.04
27.16,0.0,1096.6999999999991,37.54
27.19,0.0,1069.509999999999,38.21
27.02,0.0,1042.489999999999,35.13
26.94,0.0,1015.549999999999,37.04
26.87,0.0,988.679999999999,37.54
26.92,0.0,961.7599999999991,37.04
27.13,0.0,934.6299999999991,37.88
27.49,0.0,907.1399999999991,40.58
28.02,0.0,879.1199999999991,41.53
28.46,0.0,850.6599999999991,42.05
28.75,0.0,821.9099999999991,41.18
28.96,0.0,792.949999999999,41.53
29.03,0.0,763.919999999999,41.28
28.91,0.0,735.0099999999991,41.18
28.81,0.0,706.1999999999991,40.81
28.75,0.0,677.4499999999991,41.18
28.75,0.0,648.6999999999991,40.81
28.54,0.0,620.1599999999992,39.73
28.21,0.0,591.9499999999991,38.36
27.81,0.0,564.1399999999992,37.04
27.56,0.0,536.5799999999992,33.85
27.06,0.0,509.51999999999924,34.34
26.41,0.0,483.1099999999992,29.97
25.91,0.0,457.1999999999992,29.94
25.56,0.0,431.6399999999992,29.55
25.34,0.0,406.2999999999992,29.92
25.12,0.0,381.1799999999992,29.28
24.87,0.0,356.3099999999992,29.28
24.53,0.0,331.7799999999992,28.58
24.6,0.0,307.17999999999915,29.43
24.32,0.0,282.85999999999916,28.46
23.87,0.0,258.98999999999916,28.04
23.45,0.0,235.53999999999917,28.03
22.93,46.90000000000009,259.50999999999925,27.97
22.49,100.0,337.01999999999924,27.47
22.13,100.0,414.88999999999925,27.79
21.83,100.0,493.05999999999926,25.18
21.49,100.0,571.5699999999993,26.77
21.16,0.0,550.4099999999993,29.84
20.91,100.0,629.4999999999993,25.53
20.64,0.0,608.8599999999993,28.28
20.41,100.0,688.4499999999994,25.86
20.19,100.0,768.2599999999993,27.89
20.04,100.0,848.2199999999993,25.18
20.01,100.0,928.2099999999994,27.87
19.79,100.0,1008.4199999999994,25.07
19.69,100.0,1088.7299999999993,27.45
19.65,100.0,1169.0799999999992,25.02
19.77,100.0,1249.3099999999993,27.88
19.8,100.0,1329.5099999999993,25.02
19.82,100.0,1409.6899999999994,27.24
19.95,100.0,1489.7399999999993,25.17
20.0,100.0,1569.7399999999993,27.3
20.09,100.0,1649.6499999999994,25.18
20.09,100.0,1729.5599999999995,26.77
20.24,100.0,1809.3199999999995,25.19
20.3,100.0,1889.0199999999995,25.3
20.85,0.0,1868.1699999999996,28.12
21.06,100.0,1947.1099999999997,27.6
21.33,0.0,1925.7799999999997,28.31
21.75,0.0,1904.0299999999997,27.99
22.44,0.0,1881.5899999999997,31.91
23.25,0.0,1858.3399999999997,32.94
23.96,0.0,1834.3799999999997,37.04
24.49,0.0,1809.8899999999996,36.15
25.23,0.0,1784.6599999999996,37.04
25.76,0.0,1758.8999999999996,34.56
26.26,0.0,1732.6399999999996,37.83
26.72,0.0,1705.9199999999996,40.58
27.07,0.0,1678.8499999999997,39.47
27.19,0.0,1651.6599999999996,40.58
27.36,0.0,1624.2999999999997,40.81
27.5,0.0,1596.7999999999997,39.91
27.45,0.0,1569.3499999999997,40.81
27.49,0.0,1541.8599999999997,39.47
27.7,0.0,1514.1599999999996,40.81
27.87,0.0,1486.2899999999997,40.81
28.04,0.0,1458.2499999999998,40.81
28.04,0.0,1430.2099999999998,40.81
28.19,0.0,1402.0199999999998,41.18
28.34,0.0,1373.6799999999998,41.18
28.47,0.0,1345.2099999999998,41.18
28.55,0.0,1316.6599999999999,41.18
28.77,0.0,1287.8899999999999,41.71
28.72,0.0,1259.1699999999998,39.92
28.71,0.0,1230.4599999999998,41.26
28.59,0.0,1201.87,38.7
28.58,0.0,1173.29,41.18
28.56,0.0,1144.73,39.47
28.52,0.0,1116.21,41.26
28.3,0.0,1087.91,38.36
28.14,0.0,1059.77,40.81
27.85,0.0,1031.92,37.89
27.91,0.0,1004.0100000000001,41.18
27.83,0.0,976.1800000000001,38.36
27.84,0.0,948.34,42.05
27.76,0.0,920.58,38.36
27.82,0.0,892.76,41.96
27.73,0.0,865.03,39.47
27.71,0.0,837.3199999999999,42.2
27.67,0.0,809.65,39.47
27.76,0.0,781.89,42.05
27.87,0.0,754.02,40.81
28.26,0.0,725.76,43.77
28.62,0.0,697.14,42.29
28.98,0.0,668.16,42.75
29.17,0.0,638.99,43.77
29.23,0.0,609.76,43.03
29.28,0.0,580.48,43.77
29.2,0.0,551.28,42.75
29.16,0.0,522.12,42.85
29.1,0.0,493.02000000000004,42.29
28.96,0.0,464.06000000000006,42.05
28.78,0.0,435.2800000000001,42.05
28.49,0.0,406.7900000000001,40.81
28.29,0.0,378.50000000000006,40.81
28.11,0.0,350.39000000000004,38.92
27.51,0.0,322.88000000000005,37.83
26.79,0.0,296.09000000000003,32.33
26.51,0.0,269.58000000000004,31.35
26.08,0.0,243.50000000000003,30.06
25.77,0.0,217.73000000000002,30.06
25.46,0.0,192.27,29.84
25.09,0.0,167.18,29.34
24.75,0.0,142.43,29.28
24.76,0.0,117.67,29.69
24.42,0.0,93.25,28.55
23.92,0.0,69.33,28.28
23.43,0.0,45.9,28.08
22.95,0.0,22.95,28.08
22.6,22.250000000000004,22.6,27.92
22.15,100.0,100.44999999999999,27.56
21.75,100.0,178.7,27.6
21.49,100.0,257.21,27.22
21.24,100.0,335.96999999999997,27.59
21.02,100.0,414.95,27.22
20.72,100.0,494.23,25.4
20.42,100.0,573.8100000000001,25.3
20.32,100.0,653.49,26.42
20.14,100.0,733.35,25.12
20.01,100.0,813.34,25.18
19.83,100.0,893.51,25.07
19.71,100.0,973.8,25.13
19.79,100.0,1054.01,25.17
19.8,100.0,1134.21,25.3
19.76,100.0,1214.45,24.88
19.76,100.0,1294.69,25.3
19.83,100.0,1374.8600000000001,24.97
19.83,100.0,1455.0300000000002,25.18
19.97,100.0,1535.0600000000002,25.13
19.99,100.0,1615.0700000000002,25.17
20.16,100.0,1694.91,25.18
20.27,100.0,1774.64,25.13
20.6,0.0,1754.0400000000002,27.8
20.65,100.0,1833.39,25.13
20.85,0.0,1812.5400000000002,27.92
20.92,100.0,1891.6200000000001,25.18
21.47,0.0,1870.15,29.77
22.03,0.0,1848.1200000000001,28.07
22.57,0.0,1825.5500000000002,33.97
23.04,0.0,1802.5100000000002,31.11
23.73,0.0,1778.7800000000002,34.49
24.22,0.0,1754.5600000000002,37.32
24.66,0.0,1729.9,34.49
25.07,0.0,1704.8300000000002,38.71
25.45,0.0,1679.38,38.85
25.63,0.0,1653.75,38.71
25.7,0.0,1628.05,38.85
25.73,0.0,1602.32,37.57
25.8,0.0,1576.52,38.85
26.01,0.0,1550.51,38.85
26.12,0.0,1524.39,39.84
26.25,0.0,1498.14,39.99
26.38,0.0,1471.76,37.57
26.57,0.0,1445.19,41.12
26.72,0.0,1418.47,38.85
26.98,0.0,1391.49,41.72
27.13,0.0,1364.36,38.85
27.37,0.0,1336.99,41.72
27.58,0.0,1309.41,41.72
27.62,0.0,1281.7900000000002,41.35
27.36,0.0,1254.4300000000003,40.25
27.4,0.0,1227.0300000000002,41.75
27.36,0.0,1199.6700000000003,40.23
27.23,0.0,1172.4400000000003,41.35
27.07,0.0,1145.3700000000003,38.85
26.88,0.0,1118.4900000000002,39.99
26.69,0.0,1091.8000000000002,37.74
26.43,0.0,1065.3700000000001,38.85
26.32,0.0,1039.0500000000002,38.6
26.31,0.0,1012.7400000000002,41.35
26.23,0.0,986.5100000000002,37.74
26.07,0.0,960.4400000000002,40.41
26.09,0.0,934.3500000000001,38.85
26.02,0.0,908.3300000000002,39.99
26.0,0.0,882.3300000000002,38.85
26.04,0.0,856.2900000000002,41.35
26.27,0.0,830.0200000000002,39.99
26.53,0.0,803.4900000000002,42.25
26.57,0.0,776.9200000000002,40.41
26.62,0.0,750.3000000000002,41.35
26.99,0.0,723.3100000000002,41.72
27.06,0.0,696.2500000000002,41.35
27.73,0.0,668.5200000000002,44.35
28.09,0.0,640.4300000000002,44.73
28.12,0.0,612.3100000000002,44.35
28.06,0.0,584.2500000000002,43.6
27.91,0.0,556.3400000000003,42.6
27.81,0.0,528.5300000000003,41.35
27.68,0.0,500.8500000000003,42.07
27.47,0.0,473.38000000000034,39.81
27.18,0.0,446.20000000000033,38.85
26.9,0.0,419.30000000000035,38.38
26.47,0.0,392.8300000000004,33.86
25.97,0.0,366.86000000000035,32.26
25.54,0.0,341.32000000000033,31.2
25.2,0.0,316.12000000000035,29.94
24.99,0.0,291.13000000000034,31.57
24.71,0.0,266.42000000000036,29.72
24.49,0.0,241.93000000000035,30.02
24.32,0.0,217.61000000000035,29.28
24.35,0.0,193.26000000000036,31.17
24.09,0.0,169.17000000000036,29.02
23.66,0.0,145.51000000000036,29.26
23.2,0.0,122.31000000000036,28.36
22.8,0.0,99.51000000000036,28.58
22.36,0.0,77.15000000000036,28.24
21.96,0.0,55.19000000000036,27.99
21.53,0.0,33.66000000000036,27.95
21.33,100.0,112.33000000000035,27.65
21.04,0.0,91.29000000000036,27.79
20.75,100.0,170.54000000000036,25.3
20.54,100.0,250.00000000000037,27.39
20.25,100.0,329.75000000000034,25.18
20.07,100.0,409.68000000000035,26.14
20.0,100.0,489.68000000000035,25.12
19.95,100.0,569.7300000000004,25.3
19.69,100.0,650.0400000000004,24.65
19.63,100.0,730.4100000000004,26.77
19.57,100.0,810.8400000000004,24.93
19.53,100.0,891.3100000000004,24.93
19.62,100.0,971.6900000000004,24.78
19.63,100.0,1052.0600000000004,25.0
19.64,100.0,1132.4200000000003,24.65
19.78,100.0,1212.6400000000003,25.12
19.99,100.0,1292.6500000000003,25.0
20.22,100.0,1372.4300000000003,26.14
20.32,100.0,1452.1100000000004,24.78
20.61,100.0,1531.5000000000005,27.31
21.1,100.0,1610.4000000000005,26.14
21.41,100.0,1688.9900000000005,27.58
21.91,34.32999999999947,1701.4099999999999,27.79
22.47,0.0,1678.9399999999998,27.92
23.64,0.0,1655.2999999999997,32.08
24.5,0.0,1630.7999999999997,33.4
25.38,0.0,1605.4199999999996,37.44
26.3,0.0,1579.1199999999997,42.13
27.05,0.0,1552.0699999999997,40.38
27.51,0.0,1524.5599999999997,42.3
27.96,0.0,1496.5999999999997,41.76
28.28,0.0,1468.3199999999997,43.25
28.64,0.0,1439.6799999999996,43.26
28.79,0.0,1410.8899999999996,43.26
28.81,0.0,1382.0799999999997,41.76
28.75,0.0,1353.3299999999997,39.24
28.73,0.0,1324.5999999999997,38.29
28.74,0.0,1295.8599999999997,33.4
28.81,0.0,1267.0499999999997,32.26
28.94,0.0,1238.1099999999997,32.63
28.93,0.0,1209.1799999999996,31.69
28.97,0.0,1180.2099999999996,33.39
29.07,0.0,1151.1399999999996,30.02
29.09,0.0,1122.0499999999997,31.32
29.34,0.0,1092.7099999999998,31.45
29.7,0.0,1063.0099999999998,33.39
29.87,0.0,1033.1399999999999,32.83
29.91,0.0,1003.2299999999999,32.83
29.76,0.0,973.4699999999999,32.08
29.72,0.0,943.7499999999999,32.0
29.77,0.0,913.9799999999999,33.39
29.78,0.0,884.1999999999999,32.26
29.8,0.0,854.4,33.4
29.56,0.0,824.84,31.69
29.24,0.0,795.6,31.69
29.12,0.0,766.48,31.58
29.17,0.0,737.3100000000001,32.08
29.19,0.0,708.12,31.45
29.12,0.0,679.0,31.58
29.04,0.0,649.96,31.31
29.18,0.0,620.7800000000001,31.19
29.0,0.0,591.7800000000001,29.71
28.94,0.0,562.84,29.71
28.98,0.0,533.86,29.71
29.01,0.0,504.85,29.54
29.18,0.0,475.67,30.74
29.43,0.0,446.24,29.94
29.79,0.0,416.45,31.31
30.24,0.0,386.21,32.08
30.4,0.0,355.81,31.69
30.45,0.0,325.36,31.69
30.55,0.0,294.81,31.43
30.48,0.0,264.33,31.32
30.25,0.0,234.07999999999998,29.94
30.26,0.0,203.82,29.94
30.08,0.0,173.74,29.51
29.83,0.0,143.91,29.51
29.47,0.0,114.44,28.25
29.08,0.0,85.36,27.95
28.76,0.0,56.6,27.85
28.3,0.0,28.3,27.84
27.75,54.290000000000006,54.84,27.28
27.42,0.0,27.42,27.31
26.95,52.709999999999994,53.18,25.18
26.59,0.0,26.59,26.77
26.22,51.389999999999986,51.76,24.9
25.88,0.0,25.88,24.93
25.53,100.0,100.35,24.37
25.66,0.0,74.69,26.14
25.35,100.0,149.34,23.86
24.86,39.81000000000128,164.29000000000127,24.65
24.45,100.0,239.84000000000128,23.81
24.0,100.0,315.8400000000013,24.45
23.47,100.0,392.37000000000126,23.68
22.95,100.0,469.42000000000127,23.68
22.58,100.0,546.8400000000013,20.73
22.26,100.0,624.5800000000013,23.68
21.93,100.0,702.6500000000013,20.54
21.62,100.0,781.0300000000013,22.0
21.43,100.0,859.6000000000014,20.54
21.26,100.0,938.3400000000014,21.8
20.99,100.0,1017.3500000000014,19.18
20.89,100.0,1096.4600000000014,21.8
20.74,100.0,1175.7200000000014,17.91
20.44,100.0,1255.2800000000013,16.02
20.41,100.0,1334.8700000000013,19.81
20.38,100.0,1414.4900000000014,15.81
20.41,100.0,1494.0800000000013,17.11
20.47,100.0,1573.6100000000013,15.81
20.55,100.0,1653.0600000000013,17.11
20.67,100.0,1732.3900000000012,21.8
20.71,100.0,1811.6800000000012,17.11
20.87,100.0,1890.8100000000013,21.8
21.0,100.0,1969.8100000000013,21.76
21.13,100.0,2048.680000000001,22.0
21.25,100.0,2127.430000000001,19.0
21.81,100.0,2205.6200000000013,22.16
22.12,100.0,2283.5000000000014,21.72
22.57,100.0,2360.930000000001,23.32
23.23,100.0,2437.700000000001,23.72
24.26,0.0,2413.440000000001,24.8
25.28,0.0,2388.1600000000008,25.07
26.11,0.0,2362.0500000000006,27.63
26.84,0.0,2335.2100000000005,27.68
27.71,0.0,2307.5000000000005,29.06
28.09,0.0,2279.4100000000003,27.89
28.59,0.0,2250.82,30.65
28.97,0.0,2221.8500000000004,27.99
29.31,0.0,2192.5400000000004,29.54
29.29,0.0,2163.2500000000005,28.71
29.44,0.0,2133.8100000000004,29.17
29.38,0.0,2104.4300000000003,28.03
29.34,0.0,2075.09,27.79
29.45,0.0,2045.6400000000003,27.59
29.55,0.0,2016.0900000000004,27.55
29.48,0.0,1986.6100000000004,25.18
29.36,0.0,1957.2500000000005,25.12
29.35,100.0,2027.9000000000005,24.64
29.36,0.0,1998.5400000000006,24.65
29.49,100.0,2069.0500000000006,24.31
29.57,100.0,2139.4800000000005,24.41
29.7,100.0,2209.7800000000007,24.45
29.78,100.0,2280.0000000000005,24.32
29.73,100.0,2350.2700000000004,24.41
29.62,100.0,2420.6500000000005,24.45
29.53,0.0,2391.1200000000003,24.65
29.37,100.0,2461.7500000000005,24.54
29.21,0.0,2432.5400000000004,25.07
29.16,0.0,2403.3800000000006,26.65
